cluster_id,date,month,day_of_week,hour,violation_count,center_lat,center_lon
719,2024-03-06,3,2,2,17,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,3,50,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,4,8,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,5,13,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,6,26,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,7,10,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,8,7,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,20,1,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,21,6,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,22,14,12.981966554469073,77.60800187897081
719,2024-03-06,3,2,23,11,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,0,4,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,2,28,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,3,10,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,4,20,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,5,5,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,9,12,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,10,1,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,21,4,12.981966554469073,77.60800187897081
719,2024-03-07,3,3,23,4,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,0,19,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,1,12,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,2,42,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,3,29,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,4,45,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,5,28,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,6,8,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,7,31,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,8,8,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,9,1,12.981966554469073,77.60800187897081
719,2024-03-08,3,4,22,6,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,0,4,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,1,1,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,2,7,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,3,5,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,4,107,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,5,85,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,6,37,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,7,19,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,8,1,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,9,4,12.981966554469073,77.60800187897081
719,2024-03-09,3,5,19,29,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,0,3,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,1,6,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,2,53,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,3,31,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,4,19,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,5,22,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,6,33,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,7,11,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,9,2,12.981966554469073,77.60800187897081
719,2024-03-10,3,6,23,2,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,0,9,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,1,2,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,2,1,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,3,3,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,4,9,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,5,24,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,6,11,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,7,16,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,8,1,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,9,1,12.981966554469073,77.60800187897081
719,2024-03-11,3,0,23,2,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,0,2,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,1,1,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,2,36,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,3,51,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,4,3,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,5,6,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,6,15,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,7,15,12.981966554469073,77.60800187897081
719,2024-03-12,3,1,8,1,12.981966554469073,77.60800187897081
719,2024-03-13,3,2,0,7,12.981966554469073,77.60800187897081
719,2024-03-13,3,2,1,4,12.981966554469073,77.60800187897081
719,2024-03-13,3,2,2,45,12.981966554469073,77.60800187897081
719,2024-03-13,3,2,3,18,12.981966554469073,77.60800187897081
719,2024-03-13,3,2,5,11,12.981966554469073,77.60800187897081
719,2024-03-13,3,2,6,1,12.981966554469073,77.60800187897081
719,2024-03-13,3,2,7,48,12.981966554469073,77.60800187897081
719,2024-03-13,3,2,8,12,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,0,1,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,1,1,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,2,1,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,3,3,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,4,13,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,5,2,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,6,8,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,7,6,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,8,1,12.981966554469073,77.60800187897081
719,2024-03-14,3,3,9,1,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,0,1,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,2,5,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,3,10,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,4,20,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,5,58,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,6,3,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,9,1,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,19,5,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,20,3,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,21,11,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,22,3,12.981966554469073,77.60800187897081
719,2024-03-15,3,4,23,9,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,0,15,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,1,26,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,2,1,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,3,2,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,4,11,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,5,6,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,6,13,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,7,2,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,8,2,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,21,1,12.981966554469073,77.60800187897081
719,2024-03-16,3,5,23,15,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,0,1,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,1,4,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,2,26,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,3,56,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,4,21,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,5,59,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,6,25,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,7,11,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,8,11,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,9,5,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,22,1,12.981966554469073,77.60800187897081
719,2024-03-17,3,6,23,15,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,0,6,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,1,3,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,2,31,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,3,11,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,4,39,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,5,63,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,6,29,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,7,17,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,8,8,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,9,12,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,19,1,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,22,1,12.981966554469073,77.60800187897081
719,2024-03-18,3,0,23,2,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,0,10,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,1,2,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,2,23,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,4,2,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,5,13,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,6,12,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,8,1,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,9,5,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,22,10,12.981966554469073,77.60800187897081
719,2024-03-19,3,1,23,1,12.981966554469073,77.60800187897081
719,2024-03-20,3,2,0,12,12.981966554469073,77.60800187897081
719,2024-03-20,3,2,3,10,12.981966554469073,77.60800187897081
719,2024-03-20,3,2,4,10,12.981966554469073,77.60800187897081
719,2024-03-20,3,2,5,3,12.981966554469073,77.60800187897081
719,2024-03-20,3,2,6,5,12.981966554469073,77.60800187897081
719,2024-03-20,3,2,7,2,12.981966554469073,77.60800187897081
719,2024-03-20,3,2,22,2,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,0,1,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,2,4,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,3,14,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,4,1,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,5,23,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,6,6,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,7,2,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,8,5,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,19,1,12.981966554469073,77.60800187897081
719,2024-03-21,3,3,23,2,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,0,3,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,1,4,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,2,1,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,3,9,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,5,7,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,6,7,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,7,8,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,9,1,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,18,1,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,22,5,12.981966554469073,77.60800187897081
719,2024-03-22,3,4,23,4,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,0,2,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,1,8,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,2,6,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,3,13,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,4,3,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,5,7,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,6,5,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,7,1,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,8,12,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,9,2,12.981966554469073,77.60800187897081
719,2024-03-23,3,5,23,2,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,2,8,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,3,13,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,4,16,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,5,20,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,6,20,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,7,2,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,8,2,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,9,2,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,10,1,12.981966554469073,77.60800187897081
719,2024-03-24,3,6,23,2,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,0,1,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,1,1,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,3,25,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,4,30,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,5,33,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,6,13,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,7,12,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,8,21,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,21,3,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,22,3,12.981966554469073,77.60800187897081
719,2024-03-25,3,0,23,4,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,0,1,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,2,13,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,3,24,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,4,17,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,5,6,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,6,6,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,7,3,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,8,6,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,21,5,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,22,15,12.981966554469073,77.60800187897081
719,2024-03-26,3,1,23,2,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,0,26,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,1,10,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,2,27,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,3,29,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,4,18,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,5,99,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,6,23,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,7,28,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,8,9,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,9,2,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,20,5,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,21,2,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,22,6,12.981966554469073,77.60800187897081
719,2024-03-27,3,2,23,24,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,0,9,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,1,3,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,2,65,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,3,44,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,4,33,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,5,53,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,6,60,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,7,31,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,8,24,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,9,5,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,20,3,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,22,3,12.981966554469073,77.60800187897081
719,2024-03-28,3,3,23,3,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,0,15,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,1,16,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,2,11,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,3,8,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,4,15,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,5,89,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,6,26,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,8,3,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,9,2,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,20,5,12.981966554469073,77.60800187897081
719,2024-03-29,3,4,23,20,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,0,10,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,1,16,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,2,50,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,3,36,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,4,51,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,5,39,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,6,49,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,7,29,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,8,24,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,9,19,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,19,5,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,20,16,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,21,29,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,22,15,12.981966554469073,77.60800187897081
719,2024-03-30,3,5,23,35,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,0,24,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,1,25,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,2,23,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,3,36,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,4,37,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,5,82,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,6,39,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,7,8,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,8,29,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,9,1,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,18,1,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,19,13,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,20,15,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,21,12,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,22,3,12.981966554469073,77.60800187897081
719,2024-03-31,3,6,23,3,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,0,3,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,1,6,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,2,15,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,3,88,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,4,52,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,5,50,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,6,49,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,7,14,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,8,44,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,9,3,12.981966554469073,77.60800187897081
719,2024-04-01,4,0,20,1,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,0,14,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,1,5,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,2,41,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,3,1,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,4,12,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,5,51,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,6,12,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,7,19,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,8,12,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,9,1,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,22,8,12.981966554469073,77.60800187897081
719,2024-04-02,4,1,23,1,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,0,8,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,1,6,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,2,6,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,3,25,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,4,11,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,5,26,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,6,12,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,8,3,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,18,2,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,19,1,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,20,3,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,21,3,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,22,9,12.981966554469073,77.60800187897081
719,2024-04-03,4,2,23,3,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,0,3,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,2,11,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,3,26,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,4,48,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,5,29,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,6,10,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,7,19,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,8,6,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,9,12,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,18,1,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,19,2,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,20,2,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,21,2,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,22,4,12.981966554469073,77.60800187897081
719,2024-04-04,4,3,23,1,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,0,5,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,1,2,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,2,3,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,3,1,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,4,2,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,5,5,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,6,2,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,7,3,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,8,1,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,18,1,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,22,7,12.981966554469073,77.60800187897081
719,2024-04-05,4,4,23,5,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,0,9,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,1,16,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,2,5,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,3,7,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,4,20,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,5,8,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,6,3,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,7,3,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,8,1,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,22,1,12.981966554469073,77.60800187897081
719,2024-04-06,4,5,23,8,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,0,35,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,2,23,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,3,38,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,4,33,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,5,18,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,6,3,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,8,3,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,17,1,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,18,6,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,19,30,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,20,1,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,22,1,12.981966554469073,77.60800187897081
719,2024-04-07,4,6,23,2,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,0,5,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,1,4,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,2,31,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,3,11,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,4,45,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,5,53,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,6,46,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,7,13,12.981966554469073,77.60800187897081
719,2024-04-08,4,0,8,7,12.981966554469073,77.60800187897081
736,2023-11-09,11,3,20,6,13.001431195170404,77.55196850941984
736,2023-11-09,11,3,22,8,13.001431195170404,77.55196850941984
736,2023-11-09,11,3,23,6,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,0,29,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,1,32,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,2,25,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,3,28,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,4,4,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,5,28,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,6,43,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,7,19,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,8,5,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,19,1,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,20,2,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,21,14,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,22,3,13.001431195170404,77.55196850941984
736,2023-11-10,11,4,23,12,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,0,14,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,1,11,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,2,6,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,3,27,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,4,30,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,5,40,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,6,22,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,7,6,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,8,2,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,20,3,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,21,3,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,22,2,13.001431195170404,77.55196850941984
736,2023-11-11,11,5,23,11,13.001431195170404,77.55196850941984
736,2023-11-12,11,6,0,13,13.001431195170404,77.55196850941984
736,2023-11-12,11,6,1,39,13.001431195170404,77.55196850941984
736,2023-11-12,11,6,2,24,13.001431195170404,77.55196850941984
736,2023-11-12,11,6,3,13,13.001431195170404,77.55196850941984
736,2023-11-12,11,6,4,29,13.001431195170404,77.55196850941984
736,2023-11-12,11,6,5,19,13.001431195170404,77.55196850941984
736,2023-11-12,11,6,6,1,13.001431195170404,77.55196850941984
736,2023-11-12,11,6,7,7,13.001431195170404,77.55196850941984
